gene,chromosome,mean_expr,std_expr,corr_cis,pval_cis,corr_trans,pval_trans,cis_minus_trans,cnv_source,corr_with_cnv,pval,pval_adj,dosage_sensitive,dosage_compensated,strong_cis_effect
IFI6,chr1,1.1626165,1.2589563,0.3179387587115892,4.795748083286462e-190,0.21834283829157664,3.476996537089003e-88,0.09959592042001258,chromosome-specific,0.3179387587115892,4.795748083286462e-190,3.324852181575144e-188,True,False,True
RAC1,chr7,1.2791128,1.104851,0.31785770891442916,6.05296876402185e-190,0.3794923785204939,2.4214593166576075e-276,-0.06163466960606473,chromosome-specific,0.31785770891442916,6.05296876402185e-190,4.179060052471351e-188,True,False,False
TOP1,chr20,0.33155394,0.6089911,0.3178462407285038,6.255655101820355e-190,0.32556482817254667,1.0602312407061448e-199,-0.007718587444042857,chromosome-specific,0.3178462407285038,6.255655101820355e-190,4.30115062971855e-188,True,False,False
REXO2,chr11,0.3285362,0.5953957,0.3172205711548405,3.764609963309304e-189,0.36894383003126485,3.736385877732676e-260,-0.05172325887642437,chromosome-specific,0.3172205711548405,3.764609963309304e-189,2.5777508304322434e-187,True,False,False
RHEB,chr7,0.69885,0.83730435,0.31720850862239003,3.8969858208769206e-189,0.39386912831972726,2.1489168925488487e-299,-0.07666061969733723,chromosome-specific,0.31720850862239003,3.8969858208769206e-189,2.657456847277503e-187,True,False,False
GPSM3,chr6,0.82061076,0.9483784,0.31718246985341614,4.198800665346859e-189,-0.2845493433290355,5.30024456761306e-151,0.6017318131824516,chromosome-specific,0.31718246985341614,4.198800665346859e-189,2.851585480436995e-187,True,False,True
XPR1,chr1,0.077691756,0.2859629,0.3171062611080994,5.2230306608579756e-189,0.39900770869036273,6.446965814150015e-308,-0.08190144758226331,chromosome-specific,0.3171062611080994,5.2230306608579756e-189,3.5327645189437343e-187,True,False,False
CEBPD,chr8,0.39536548,0.7329739,0.3164679154785269,3.242495086482274e-188,0.5216760834369003,0.0,-0.20520816795837343,chromosome-specific,0.3164679154785269,3.242495086482274e-188,2.1842864673675528e-186,True,False,False
CHKA,chr11,0.0758364,0.2679404,0.31604421757519696,1.086733341375609e-187,0.4245800995443625,0.0,-0.10853588196916553,chromosome-specific,0.31604421757519696,1.086733341375609e-187,7.291191962559983e-186,True,False,False
LY6D,chr8,0.09663068,0.42873317,0.31523674130834284,1.0832989502776162e-186,0.43200309352159655,0.0,-0.11676635221325371,chromosome-specific,0.31523674130834284,1.0832989502776162e-186,7.23896033480693e-185,True,False,False
CKS1B,chr1,0.2631661,0.550666,0.315076398232115,1.7087481370573618e-186,0.3489651049009991,4.0696448009825845e-231,-0.033888706668884105,chromosome-specific,0.315076398232115,1.7087481370573618e-186,1.1372744100998976e-184,True,False,False
SNF8,chr17,0.42593107,0.6785266,0.3148733521049317,3.0419007938762235e-186,0.4189441552670222,0.0,-0.1040708031620905,chromosome-specific,0.3148733521049317,3.0419007938762235e-186,2.016501486426553e-184,True,False,False
MTUS1,chr8,0.11776178,0.34847927,0.3147583027054246,4.216738397144383e-186,0.5457469917610439,0.0,-0.2309886890556193,chromosome-specific,0.3147583027054246,4.216738397144383e-186,2.7842186583367214e-184,True,False,False
SYT8,chr11,0.027495485,0.1788471,0.3144253624465668,1.0840921678387497e-185,0.2674701206605232,5.421674009058519e-133,0.0469552417860436,chromosome-specific,0.3144253624465668,1.0840921678387497e-185,7.129727106983777e-184,True,False,False
PHC2,chr1,0.095019825,0.3095269,0.3135135101666473,1.4305766722855524e-184,0.38542914608542,1.0117794007527551e-285,-0.0719156359187727,chromosome-specific,0.3135135101666473,1.4305766722855524e-184,9.371403641795003e-183,True,False,False
NDUFC2,chr11,0.6472317,0.804644,0.3135049740012344,1.4654848061134753e-184,0.3372677001964445,4.524892680155102e-215,-0.023762726195210082,chromosome-specific,0.3135049740012344,1.4654848061134753e-184,9.562432034871418e-183,True,False,False
FERMT1,chr20,0.02780741,0.14431313,0.3131968500210457,3.4969076159351193e-184,0.4395265972717411,0.0,-0.1263297472506954,chromosome-specific,0.3131968500210457,3.4969076159351193e-184,2.2728533524040802e-182,True,False,False
CYB561,chr17,0.10715134,0.33608377,0.313191951532081,3.545562564360373e-184,0.45317599384871865,0.0,-0.13998404231663764,chromosome-specific,0.313191951532081,3.545562564360373e-184,2.2955103310658458e-182,True,False,False
SLC29A4,chr7,0.013533249,0.09783128,0.3130158173881392,5.826210017860343e-184,0.34984213970362144,2.3903105054445135e-232,-0.03682632231548222,chromosome-specific,0.3130158173881392,5.826210017860343e-184,3.7574538173324905e-182,True,False,False
DLG3,chrX,0.033887215,0.17735451,0.3129009305234658,8.053817829388782e-184,0.3129009305234658,8.053817829388782e-184,0.0,global,0.3129009305234658,8.053817829388782e-184,5.174033778501928e-182,True,False,False
EPN3,chr17,0.027355049,0.14552696,0.3124268850765075,3.0587669495547517e-183,0.45882612272310036,0.0,-0.14639923764659285,chromosome-specific,0.3124268850765075,3.0587669495547517e-183,1.9574932028323658e-181,True,False,False
YIF1A,chr11,0.30811653,0.56533474,0.31090540726986504,2.179872756080171e-181,0.32978380274776503,3.6495929403754515e-205,-0.01887839547789999,chromosome-specific,0.31090540726986504,2.179872756080171e-181,1.3896897620083512e-179,True,False,False
TCEA3,chr1,0.10065892,0.31185615,0.31083713249709194,2.638277384932851e-181,0.43786850924448883,0.0,-0.1270313767473969,chromosome-specific,0.31083713249709194,2.638277384932851e-181,1.6755075346525842e-179,True,False,False
SCCPDH,chr1,0.23157589,0.48960084,0.31043792109935653,8.045325180375941e-181,0.21942941563611296,4.558052011487863e-89,0.09100850546324357,chromosome-specific,0.31043792109935653,8.045325180375941e-181,5.089968276664459e-179,True,False,True
MRPS26,chr20,0.27002597,0.5406611,0.3100047114337838,2.692480891279681e-180,0.4002707492281636,4.91134930803636e-310,-0.0902660377943798,chromosome-specific,0.3100047114337838,2.692480891279681e-180,1.6969768768940383e-178,True,False,False
POLR2J,chr7,0.54627466,0.7506683,0.3097146812532663,6.03779695305289e-180,0.3465126615631771,1.0744562591124504e-227,-0.03679798030991083,chromosome-specific,0.3097146812532663,6.03779695305289e-180,3.7910529623338504e-178,True,False,False
DVL1,chr1,0.058147274,0.23281245,0.3094975622841789,1.1045232712347894e-179,0.41275944354737903,0.0,-0.10326188126320013,chromosome-specific,0.3094975622841789,1.1045232712347894e-179,6.909083725592354e-178,True,False,False
SYT12,chr11,0.02336176,0.14142916,0.3092646948793593,2.109839142220518e-179,0.4193766953098005,0.0,-0.11011200043044117,chromosome-specific,0.3092646948793593,2.109839142220518e-179,1.3148169845470861e-177,True,False,False
MMEL1,chr1,0.031121468,0.15839574,0.3089487445949961,5.0722101204948135e-179,0.3978775973432599,4.9747681979658533e-306,-0.08892885274826379,chromosome-specific,0.3089487445949961,5.0722101204948135e-179,3.14912329085497e-177,True,False,False
CRACR2B,chr11,0.094823696,0.31021824,0.3085203195814408,1.6634385377951006e-178,0.33583240479429555,3.7764597589896005e-213,-0.02731208521285472,chromosome-specific,0.3085203195814408,1.6634385377951006e-178,1.0289202167424787e-176,True,False,False
UBE2H,chr7,0.17941284,0.4514994,0.30809464209359194,5.40321486818256e-178,0.3693569910062267,8.906690969871189e-261,-0.06126234891263477,chromosome-specific,0.30809464209359194,5.40321486818256e-178,3.3297811922848e-176,True,False,False
WDR86,chr7,0.04226821,0.20378987,0.30729244573500825,4.949254607382276e-177,0.4121440157376953,0.0,-0.10485157000268708,chromosome-specific,0.30729244573500825,4.949254607382276e-177,3.0387692772041956e-175,True,False,False
TCEAL3,chrX,0.14419396,0.37980378,0.30704785248308303,9.71006019948378e-177,0.30704785248308303,9.71006019948378e-177,0.0,global,0.30704785248308303,9.71006019948378e-177,5.939915134529802e-175,True,False,False
MANBAL,chr20,0.10380574,0.3103867,0.3070301491064472,1.01951826653456e-176,0.34831942729959176,3.2612353762977993e-230,-0.04128927819314454,chromosome-specific,0.3070301491064472,1.01951826653456e-176,6.213833127058075e-175,True,False,False
LGR4,chr11,0.027714752,0.14400199,0.3063215171828889,7.156568597861793e-176,0.4376602635380178,0.0,-0.13133874635512888,chromosome-specific,0.3063215171828889,7.156568597861793e-176,4.345917697073809e-174,True,False,False
ARHGAP32,chr11,0.04329187,0.19518986,0.30606535534222157,1.4456258661419215e-175,0.36932867851104373,9.826967375202395e-261,-0.06326332316882216,chromosome-specific,0.30606535534222157,1.4456258661419215e-175,8.746825013358339e-174,True,False,False
DHRS11,chr17,0.057607282,0.23620927,0.3053384304267351,1.0589941817162163e-174,0.4765225012669311,0.0,-0.171184070840196,chromosome-specific,0.3053384304267351,1.0589941817162163e-174,6.384276880281204e-173,True,False,False
B2M,chr15,5.0560794,0.9052524,0.30512081007143377,1.9200821438402394e-174,-0.7120079218002442,0.0,1.017128731871678,chromosome-specific,0.30512081007143377,1.9200821438402394e-174,1.1533663101573192e-172,True,False,True
FKBP9,chr7,0.04701166,0.20248161,0.30469853297935107,6.083392105456331e-174,0.34262243246243557,2.4890232339539008e-222,-0.0379238994830845,chromosome-specific,0.30469853297935107,6.083392105456331e-174,3.6410633540535215e-172,True,False,False
PSMG3,chr7,0.21736845,0.47981334,0.3046331840766048,7.2706951669859475e-174,0.36922349034505,1.41590754453959e-260,-0.0645903062684452,chromosome-specific,0.3046331840766048,7.2706951669859475e-174,4.336096662490293e-172,True,False,False
IGFBP3,chr7,0.07042762,0.3296915,0.3026133534577043,1.7578693838670801e-171,0.3568319925164734,2.660684890122646e-242,-0.054218639058769114,chromosome-specific,0.3026133534577043,1.7578693838670801e-171,1.0446138813630123e-169,True,False,False
DERL3,chr22,0.10684966,0.46873772,0.3024691811403536,2.59647079777398e-171,-0.04408472739211616,7.101424293650927e-05,0.34655390853246976,chromosome-specific,0.3024691811403536,2.59647079777398e-171,1.5374618364470196e-169,True,False,True
PRDX5,chr11,1.0354663,0.9652921,0.30237150631913395,3.381368919593472e-171,0.2949977356133574,1.151349820606058e-162,0.00737377070577655,chromosome-specific,0.30237150631913395,3.381368919593472e-171,1.988077648519992e-169,True,False,False
TUFT1,chr1,0.02977728,0.15942448,0.30202201429215025,8.69303958073098e-171,0.37791095540532516,7.0733572750185e-274,-0.0758889411131749,chromosome-specific,0.30202201429215025,8.69303958073098e-171,5.0930804783022106e-169,True,False,False
DDAH1,chr1,0.078495,0.2697233,0.301904465679965,1.1939070329939546e-170,0.4138610926612704,0.0,-0.11195662698130543,chromosome-specific,0.301904465679965,1.1939070329939546e-170,6.970322498942599e-169,True,False,False
WDR45B,chr17,0.30730873,0.59537756,0.3017061259120726,2.0386038567465144e-170,0.5083868955058728,0.0,-0.20668076959380022,chromosome-specific,0.3017061259120726,2.0386038567465144e-170,1.1860255095246592e-168,True,False,False
RAB40B,chr17,0.06983722,0.2585797,0.3008674196764284,1.9493385988185495e-169,0.4370902035708218,0.0,-0.1362227838943934,chromosome-specific,0.3008674196764284,1.9493385988185495e-169,1.1301409388760226e-167,True,False,False
NAA10,chrX,0.40276518,0.6533111,0.30060680118105587,3.9257118009961776e-169,0.30060680118105587,3.9257118009961776e-169,0.0,global,0.30060680118105587,3.9257118009961776e-169,2.268052731138035e-167,True,False,False
ZFAS1,chr20,1.0346315,0.9805979,0.2995213252049551,7.1915205490665025e-168,0.3560783330322764,3.238725318496566e-241,-0.05655700782732126,chromosome-specific,0.2995213252049551,7.1915205490665025e-168,4.140474408855278e-166,True,False,False
PGD,chr1,0.25381696,0.511519,0.29951134966297943,7.38586741406777e-168,0.17452128090727392,1.6038600343843768e-56,0.12499006875570551,chromosome-specific,0.29951134966297943,7.38586741406777e-168,4.237705100092194e-166,True,False,True
GLUL,chr1,0.9969295,1.1599401,0.2993205097202603,1.2298786005674556e-167,0.11031130757987888,2.1315961433032375e-23,0.18900920214038142,chromosome-specific,0.2993205097202603,1.2298786005674556e-167,7.032285235340857e-166,True,False,True
MRPL12,chr17,0.3394634,0.60887825,0.29896699487765155,3.1597614537720254e-167,0.4810648633645343,0.0,-0.18209786848688275,chromosome-specific,0.29896699487765155,3.1597614537720254e-167,1.7943778440038475e-165,True,False,False
HOXA10,chr7,0.035125628,0.18595776,0.2978463401574458,6.235791914751678e-166,0.3543238664957053,1.060774190926038e-238,-0.056477526338259476,chromosome-specific,0.2978463401574458,6.235791914751678e-166,3.517198022696717e-164,True,False,False
EPDR1,chr7,0.07551369,0.2694484,0.29694373081946196,6.821824974272875e-165,0.34233125389404007,6.23013332637842e-222,-0.04538752307457811,chromosome-specific,0.29694373081946196,6.821824974272875e-165,3.8347414103691345e-163,True,False,False
MRPL17,chr11,0.179206,0.4226191,0.29667729750202115,1.3799987967492407e-164,0.3436845880737237,8.687030042071901e-224,-0.047007290571702554,chromosome-specific,0.29667729750202115,1.3799987967492407e-164,7.731245784212329e-163,True,False,False
KRT15,chr17,0.05582681,0.2923523,0.29661411536050636,1.6307619598506357e-164,0.42782891197732265,0.0,-0.1312147966168163,chromosome-specific,0.29661411536050636,1.6307619598506357e-164,9.105452432870715e-163,True,False,False
RAB38,chr11,0.06321485,0.23830743,0.2964185572495694,2.7334370924080265e-164,0.3710589319196552,2.370298697830877e-263,-0.07464037467008583,chromosome-specific,0.2964185572495694,2.7334370924080265e-164,1.5211257451698042e-162,True,False,False
PDZD11,chrX,0.19418405,0.4597201,0.29640772246028013,2.8127567782459854e-164,0.29640772246028013,2.8127567782459854e-164,0.0,global,0.29640772246028013,2.8127567782459854e-164,1.5600486677744983e-162,True,False,False
TSTD1,chr1,0.68414134,0.8735894,0.2963971313666028,2.8925130995318994e-164,0.40008410883629464,1.01107494881852e-309,-0.10368697746969185,chromosome-specific,0.2963971313666028,2.8925130995318994e-164,1.5989543343226337e-162,True,False,False
IFITM3,chr11,0.9699558,1.1909282,0.2962721924195374,4.022391752712344e-164,0.41918763898435707,0.0,-0.12291544656481967,chromosome-specific,0.2962721924195374,4.022391752712344e-164,2.2161780256086322e-162,True,False,False
TP53I11,chr11,0.09756837,0.30468082,0.2961533176186494,5.503966663779084e-164,0.4618165965456516,0.0,-0.16566327892700222,chromosome-specific,0.2961533176186494,5.503966663779084e-164,3.0224587893934054e-162,True,False,False
BRI3,chr7,0.7013234,0.925688,0.29564636715414305,2.092881871220407e-163,0.3455063158095745,2.6690733643600566e-226,-0.049859948655431474,chromosome-specific,0.29564636715414305,2.092881871220407e-163,1.1417528345979132e-161,True,False,False
CLCF1,chr11,0.038814396,0.19373299,0.2953339249837691,4.760610256742845e-163,0.37295234381323966,3.1035920272547734e-266,-0.07761841882947057,chromosome-specific,0.2953339249837691,4.760610256742845e-163,2.588620720978568e-161,True,False,False
MNX1-AS1,chr7,0.013846847,0.0957457,0.29524115014590724,6.075156775157222e-163,0.35877357071648164,4.122709159663294e-245,-0.0635324205705744,chromosome-specific,0.29524115014590724,6.075156775157222e-163,3.2926558169980786e-161,True,False,False
SMIM1,chr1,0.08965612,0.29798082,0.2952076074191605,6.634894611413188e-163,0.4273455810732927,0.0,-0.13213797365413216,chromosome-specific,0.2952076074191605,6.634894611413188e-163,3.5843510207566245e-161,True,False,False
OVOL2,chr20,0.018218463,0.11291126,0.29487177731258063,1.6024125166394494e-162,0.34586990729441675,8.373001811807401e-227,-0.050998129981836116,chromosome-specific,0.29487177731258063,1.6024125166394494e-162,8.62865432503683e-161,True,False,False
IRF6,chr1,0.029510709,0.15754114,0.2945776781446406,3.465010341930058e-162,0.33812885602206577,3.1464142678231676e-216,-0.043551177877425185,chromosome-specific,0.2945776781446406,3.465010341930058e-162,1.8588859187283324e-160,True,False,False
CYTH3,chr7,0.039398916,0.19697943,0.2945766401775822,3.4744487092043474e-162,0.3222480028830928,1.8173291907869927e-195,-0.02767136270551057,chromosome-specific,0.2945766401775822,3.4744487092043474e-162,1.8588859187283324e-160,True,False,False
CERS2,chr1,0.23155946,0.50565094,0.2938680313950113,2.2194291336056996e-161,0.3880937394529774,5.3920012868479e-290,-0.09422570805796615,chromosome-specific,0.2938680313950113,2.2194291336056996e-161,1.1836244023738857e-159,True,False,False
FKBP10,chr17,0.055199575,0.23128858,0.29385302370486943,2.3081981693189583e-161,0.4756042636584168,0.0,-0.18175123995354736,chromosome-specific,0.29385302370486943,2.3081981693189583e-161,1.2270322472619216e-159,True,False,False
SMIM5,chr17,0.05820838,0.24348302,0.29353893934572145,5.2418185065986255e-161,0.5298413859906559,0.0,-0.23630244664493444,chromosome-specific,0.29353893934572145,5.2418185065986255e-161,2.7776629978119276e-159,True,False,False
TFAP2C,chr20,0.02247472,0.13405828,0.2932673150980903,1.0645642332217387e-160,0.3394503406885858,5.17501841327187e-218,-0.04618302559049553,chromosome-specific,0.2932673150980903,1.0645642332217387e-160,5.623264849706829e-159,True,False,False
TM7SF2,chr11,0.09869076,0.31919256,0.2932506434414651,1.1118498784851363e-160,0.3495229251648291,6.714216162796876e-232,-0.05627228172336396,chromosome-specific,0.2932506434414651,1.1118498784851363e-160,5.854452572188033e-159,True,False,False
TXN,chr9,1.3835309,1.1652135,0.29312674831953306,1.5355720689019663e-160,0.377547703398108,2.594322655446231e-273,-0.08442095507857494,chromosome-specific,0.29312674831953306,1.5355720689019663e-160,8.060057935160825e-159,True,False,False
BAD,chr11,0.27373028,0.53462976,0.29309607411462424,1.6633219250013635e-160,0.34105343209117445,3.4522192748574907e-220,-0.04795735797655021,chromosome-specific,0.29309607411462424,1.6633219250013635e-160,8.703148902546442e-159,True,False,False
RTN4RL2,chr11,0.0318472,0.16891849,0.29293258225818014,2.5461582472194693e-160,0.4475625373743737,0.0,-0.15462995511619354,chromosome-specific,0.29293258225818014,2.5461582472194693e-160,1.328072949074757e-158,True,False,False
MRPL21,chr11,0.320276,0.600208,0.2922032294429097,1.6954850425493517e-159,0.358858982167019,3.098306944248428e-245,-0.06665575272410929,chromosome-specific,0.2922032294429097,1.6954850425493517e-159,8.815992382180832e-158,True,False,False
NECAB3,chr20,0.07571447,0.26953462,0.29218768212841656,1.7653050649098124e-159,0.33198548813206785,4.748844937715544e-208,-0.03979780600365129,chromosome-specific,0.29218768212841656,1.7653050649098124e-159,9.150439556085473e-158,True,False,False
MRPL55,chr1,0.43400207,0.67355096,0.2912803326784664,1.8523531347778445e-158,0.3706356644711181,1.0390387853433555e-262,-0.0793553317926517,chromosome-specific,0.2912803326784664,1.8523531347778445e-158,9.57183348123247e-157,True,False,False
CAMTA1,chr1,0.44851315,0.6741698,0.2912473803284631,2.0171093295066033e-158,0.3233849687889827,6.517418226932456e-197,-0.03213758846051962,chromosome-specific,0.2912473803284631,2.0171093295066033e-158,1.0390923261195161e-156,True,False,False
VPS72,chr1,0.15648392,0.41580755,0.2911085734803808,2.8877252863583736e-158,0.36511929839016355,1.9662202316605887e-254,-0.07401072490978278,chromosome-specific,0.2911085734803808,2.8877252863583736e-158,1.4829895382628697e-156,True,False,False
RALY,chr20,0.53442335,0.745707,0.2909860707538265,3.962836297950309e-158,0.3234191082868604,5.896294392849883e-197,-0.03243303753303389,chromosome-specific,0.2909860707538265,3.962836297950309e-158,2.0288502511260058e-156,True,False,False
NT5C3B,chr17,0.112890735,0.32886624,0.2909358944996546,4.511126926605461e-158,0.3975386259453999,1.825827285386505e-305,-0.10660273144574528,chromosome-specific,0.2909358944996546,4.511126926605461e-158,2.3024736482143639e-156,True,False,False
SUN1,chr7,0.10831675,0.346741,0.2909111262517553,4.809074338868476e-158,0.36115391330540625,1.3914211364778282e-248,-0.07024278705365095,chromosome-specific,0.2909111262517553,4.809074338868476e-158,2.4470393860682745e-156,True,False,False
MYO1D,chr17,0.033818003,0.17139223,0.2904312925118322,1.6581406467360417e-157,0.34895689352451575,4.178922015444567e-231,-0.05852560101268356,chromosome-specific,0.2904312925118322,1.6581406467360417e-157,8.411525067390548e-156,True,False,False
LMNA,chr1,0.9774766,1.0889748,0.29030418048299256,2.3006464791261977e-157,0.23697090595418902,5.53839030321751e-104,0.05333327452880354,chromosome-specific,0.29030418048299256,2.3006464791261977e-157,1.1635397193368024e-155,True,False,True
RHBDL2,chr1,0.015447548,0.10388637,0.28992246040399444,6.14501823866427e-157,0.3420144923007985,1.6884540670022661e-221,-0.05209203189680406,chromosome-specific,0.28992246040399444,6.14501823866427e-157,3.0983926810040848e-155,True,False,False
KRT10,chr17,0.77933973,0.8993678,0.289239427471666,3.550911112390912e-156,0.3524993837687788,4.210428902021456e-236,-0.06325995629711284,chromosome-specific,0.289239427471666,3.550911112390912e-156,1.7742825825547262e-154,True,False,False
STMN1,chr1,0.4421379,0.79077715,0.2890175666293884,6.270971472824269e-156,0.23019255839495906,4.542717025043931e-98,0.05882500823442932,chromosome-specific,0.2890175666293884,6.270971472824269e-156,3.1240327645605694e-154,True,False,True
PRSS23,chr11,0.20153035,0.5521151,0.28868855989458286,1.4561383223371302e-155,0.2862250733029449,7.71085366927828e-153,0.0024634865916379756,chromosome-specific,0.28868855989458286,1.4561383223371302e-155,7.232443446378361e-154,True,False,False
ERGIC3,chr20,0.5835956,0.74829096,0.2884602133758705,2.6112214827304797e-155,0.31565805182818785,3.2665698865692644e-187,-0.027197838452317324,chromosome-specific,0.2884602133758705,2.6112214827304797e-155,1.2930986384271565e-153,True,False,False
BCAS4,chr20,0.1479328,0.4358047,0.28780849854801815,1.3786378522131596e-154,0.34249473320889035,3.7224933211779306e-222,-0.05468623466087219,chromosome-specific,0.28780849854801815,1.3786378522131596e-154,6.806870986045923e-153,True,False,False
DPM3,chr1,0.2583244,0.5230945,0.28736907265567013,4.222690002319025e-154,0.3361865563802126,1.2703541477009178e-213,-0.048817483724542476,chromosome-specific,0.28736907265567013,4.222690002319025e-154,2.07873783871557e-152,True,False,False
ANAPC11,chr17,0.79554474,0.8998638,0.2873313314027448,4.6483814086997246e-154,0.46422610568084294,0.0,-0.17689477427809813,chromosome-specific,0.2873313314027448,4.6483814086997246e-154,2.2815462613378973e-152,True,False,False
EPS8L2,chr11,0.11726475,0.36447567,0.2872442174044778,5.80173192142262e-154,0.35824388198525625,2.4193085019217774e-244,-0.07099966458077844,chromosome-specific,0.2872442174044778,5.80173192142262e-154,2.8392652188397345e-152,True,False,False
B4GALT2,chr1,0.042231303,0.18946269,0.28718643083383544,6.720313096936618e-154,0.3745585279772173,1.0741242433132369e-268,-0.08737209714338184,chromosome-specific,0.28718643083383544,6.720313096936618e-154,3.279158053370334e-152,True,False,False
UBE2Q1,chr1,0.13924907,0.3826718,0.2871455361339613,7.456812604058773e-154,0.34043529159238495,2.391147305578658e-219,-0.05328975545842363,chromosome-specific,0.2871455361339613,7.456812604058773e-154,3.627891956693974e-152,True,False,False
SIPA1L2,chr1,0.061857134,0.24038269,0.28667256503122884,2.4794094731013333e-153,0.3346142019399959,1.5844771645290035e-211,-0.04794163690876707,chromosome-specific,0.28667256503122884,2.4794094731013333e-153,1.2027665954207895e-151,True,False,False
LTBP3,chr11,0.14009829,0.38178492,0.28665547243630124,2.589323689574201e-153,0.29559729502344234,2.3813975109892736e-163,-0.008941822587141102,chromosome-specific,0.28665547243630124,2.589323689574201e-153,1.2524347927565445e-151,True,False,False
C1orf198,chr1,0.053931493,0.2208063,0.28649219554853456,3.918054496195458e-153,0.34689231679358956,3.1879015006949887e-228,-0.060400121245055005,chromosome-specific,0.28649219554853456,3.918054496195458e-153,1.8896379351361226e-151,True,False,False
CAPN2,chr1,0.48891422,0.7400948,0.28645639956622826,4.2903352862558136e-153,0.32548340680626925,1.3488939994757769e-199,-0.03902700724004099,chromosome-specific,0.28645639956622826,4.2903352862558136e-153,2.0632048794222684e-151,True,False,False
C1orf35,chr1,0.23066162,0.50903386,0.2855723852300708,4.019629780130295e-152,0.3555370317621842,1.9413482716611393e-240,-0.06996464653211343,chromosome-specific,0.2855723852300708,4.019629780130295e-152,1.9109319974739422e-150,True,False,False
MUC3A,chr7,0.01459075,0.10207538,0.28529277067684006,8.143284318328644e-152,0.3646411354203601,1.0079612628698882e-253,-0.07934836474352003,chromosome-specific,0.28529277067684006,8.143284318328644e-152,3.860287970731348e-150,True,False,False
MAOA,chrX,0.066781394,0.25777096,0.28518285417085376,1.0745653624176312e-151,0.28518285417085376,1.0745653624176312e-151,0.0,global,0.28518285417085376,1.0745653624176312e-151,5.079458257178115e-150,True,False,False
NBL1,chr1,0.10744682,0.38056967,0.28517679726438283,1.0911078501201123e-151,0.3794405298245523,2.9183048416337805e-276,-0.09426373256016946,chromosome-specific,0.28517679726438283,1.0911078501201123e-151,5.143043489560496e-150,True,False,False
HIP1,chr7,0.07792731,0.2879344,0.2850297558731696,1.580842770003817e-151,0.31266831370291853,1.5506756623614987e-183,-0.027638557829748944,chromosome-specific,0.2850297558731696,1.580842770003817e-151,7.430407584772177e-150,True,False,False
GPC4,chrX,0.045235645,0.20060188,0.2846258298555503,4.372354663728621e-151,0.2846258298555503,4.372354663728621e-151,0.0,global,0.2846258298555503,4.372354663728621e-151,2.0493411056276206e-149,True,False,False
ABCA4,chr1,0.023009703,0.15211774,0.283949679256248,2.3914697857116537e-150,0.3353962279734886,1.4420350968256242e-212,-0.05144654871724064,chromosome-specific,0.283949679256248,2.3914697857116537e-150,1.111499043699894e-148,True,False,False
KCTD3,chr1,0.032099493,0.16274689,0.28379436434424843,3.5308938743013044e-150,0.32440606422655804,3.2409551106827455e-198,-0.040611699882309615,chromosome-specific,0.28379436434424843,3.5308938743013044e-150,1.636505380905276e-148,True,False,False
AHCYL1,chr1,0.18795049,0.4298209,0.2837907788349595,3.562787266436933e-150,0.3302673125414963,8.522633722223913e-206,-0.046476533706536816,chromosome-specific,0.2837907788349595,3.562787266436933e-150,1.646700481284559e-148,True,False,False
TMEM123,chr11,0.61825454,0.81252074,0.2836536251941146,5.024930109506963e-150,0.32764414781939205,2.2068456120225204e-202,-0.04399052262527747,chromosome-specific,0.2836536251941146,5.024930109506963e-150,2.3160612767890957e-148,True,False,False
CXCL8,chr4,0.6186618,1.1628964,0.2835891192581772,5.906609302976436e-150,0.16141869621010385,1.6587040559590418e-48,0.12217042304807335,chromosome-specific,0.2835891192581772,5.906609302976436e-150,2.71491912133218e-148,True,False,True
BCL9L,chr11,0.10179602,0.34340182,0.2834726328546705,7.908143993978695e-150,0.3623546469859811,2.4037117236535257e-250,-0.07888201413131057,chromosome-specific,0.2834726328546705,7.908143993978695e-150,3.624892780049904e-148,True,False,False
CLDN7,chr17,0.21802098,0.4877174,0.2833181551731553,1.1642627931999056e-149,0.5379562232664538,0.0,-0.2546380680932985,chromosome-specific,0.2833181551731553,1.1642627931999056e-149,5.322024345069569e-148,True,False,False
PMEPA1,chr20,0.10002038,0.33082625,0.2833087111896163,1.1921112027779192e-149,0.3693892532997651,7.962521422147952e-261,-0.08608054211014876,chromosome-specific,0.2833087111896163,1.1921112027779192e-149,5.4343940556224106e-148,True,False,False
NET1,chr10,0.16753916,0.46195602,0.28326316667028595,1.3360376918573457e-149,0.6988379682015815,0.0,-0.41557480153129556,chromosome-specific,0.28326316667028595,1.3360376918573457e-149,6.073860971260758e-148,True,False,False
IARS2,chr1,0.15254545,0.40628707,0.2829396037024069,3.0007384569993046e-149,0.3264995416496119,6.645746643108142e-201,-0.04355993794720503,chromosome-specific,0.2829396037024069,3.0007384569993046e-149,1.356774108315528e-147,True,False,False
ACBD3,chr1,0.14902441,0.38626227,0.28235955913956706,1.2764843885774583e-148,0.3302716400615785,8.412305584181906e-206,-0.047912080922011435,chromosome-specific,0.28235955913956706,1.2764843885774583e-148,5.755941393371363e-147,True,False,False
CDK2AP2,chr11,0.4647511,0.74961686,0.28233097456211864,1.3707652405087116e-148,0.3792850031513271,5.107073207172395e-276,-0.09695402858920849,chromosome-specific,0.28233097456211864,1.3707652405087116e-148,6.164368334276879e-147,True,False,False
