gene,chromosome,mean_expr,std_expr,corr_cis,pval_cis,corr_trans,pval_trans,cis_minus_trans,cnv_source,corr_with_cnv,pval,pval_adj,dosage_sensitive,dosage_compensated,strong_cis_effect
TMEM147,chr19,0.70200443,0.77757365,0.3607724782430345,1.3347769971898078e-254,0.3444297281878105,9.058745655441649e-231,0.01634275005522401,chromosome-specific,0.3607724782430345,1.3347769971898078e-254,1.5299430392113446e-252,True,False,False
TIMM50,chr19,0.19725841,0.44629467,0.3607472315233316,1.456543079821847e-254,0.35971331553724417,5.164955393779702e-253,0.0010339159860874303,chromosome-specific,0.3607472315233316,1.456543079821847e-254,1.6583085104763632e-252,True,False,False
TSPAN1,chr1,0.20418204,0.5902218,0.35833670440119714,5.855186067271173e-251,0.6007465417437474,0.0,-0.24240983734255028,chromosome-specific,0.35833670440119714,5.855186067271173e-251,6.621825096345879e-249,True,False,False
SEMA3A,chr7,0.031025426,0.16972679,0.3580805420255488,1.40837053517842e-250,0.3593420922612663,1.8539140116924734e-252,-0.0012615502357175012,chromosome-specific,0.3580805420255488,1.40837053517842e-250,1.5822250171368688e-248,True,False,False
CCL4,chr17,0.78830725,1.2941389,0.3575465468832845,8.753531484893798e-250,-0.15252362316935533,1.4927740835661204e-44,0.5100701700526399,chromosome-specific,0.3575465468832845,8.753531484893798e-250,9.769401849324895e-248,True,False,True
AVL9,chr7,0.10296442,0.31649914,0.3562491037616855,7.306263987226189e-248,0.3449124459690584,1.876418363479377e-231,0.011336657792627103,chromosome-specific,0.3562491037616855,7.306263987226189e-248,8.10087988753628e-246,True,False,False
PTPRF,chr1,0.1331075,0.3913542,0.35412775393911994,9.683688728583953e-245,0.5703498667680776,0.0,-0.2162221128289577,chromosome-specific,0.35412775393911994,9.683688728583953e-245,1.0667149064395985e-242,True,False,False
PAK4,chr19,0.08660062,0.30251202,0.3532953138483418,1.6022692181361522e-243,0.38866496714090726,1.2242450910502402e-298,-0.03536965329256547,chromosome-specific,0.3532953138483418,1.6022692181361522e-243,1.753606130094302e-241,True,False,False
FGF13,chrX,0.024483843,0.14765085,0.3529345182333381,5.392596288161965e-243,0.3529345182333381,5.392596288161965e-243,0.0,global,0.3529345182333381,5.392596288161965e-243,5.864102784126895e-241,True,False,False
HOXA10,chr7,0.030242873,0.16933642,0.3526548468404687,1.37999060021629e-242,0.35673384480721015,1.4023249300579513e-248,-0.004078997966741438,chromosome-specific,0.3526548468404687,1.37999060021629e-242,1.4910930281572704e-240,True,False,False
SUPT5H,chr19,0.325023,0.6033344,0.35139562524120516,9.378133221874113e-241,0.34015316504685855,9.155922524767766e-225,0.011242460194346604,chromosome-specific,0.35139562524120516,9.378133221874113e-241,1.0069028606067877e-238,True,False,False
KCNK1,chr1,0.054453135,0.21892925,0.35090768799372346,4.7845191468227593e-240,0.5294731235445256,0.0,-0.17856543555080212,chromosome-specific,0.35090768799372346,4.7845191468227593e-240,5.10469074255983e-238,True,False,False
TNNT1,chr19,0.12506321,0.37119514,0.35080232838708936,6.799712882392577e-240,0.43783425792299874,0.0,-0.08703192953590938,chromosome-specific,0.35080232838708936,6.799712882392577e-240,7.20939558355673e-238,True,False,False
SDK1,chr7,0.02598949,0.14726605,0.3505402933726536,1.6288866767341032e-239,0.3762138019388828,1.9206400268488218e-278,-0.02567350856622924,chromosome-specific,0.3505402933726536,1.6288866767341032e-239,1.7163002226159832e-237,True,False,False
NUCKS1,chr1,0.7892466,0.85706955,0.35037464849210326,2.8284012840364686e-239,0.43650360948007993,0.0,-0.08612896098797668,chromosome-specific,0.35037464849210326,2.8284012840364686e-239,2.9617900853330034e-237,True,False,False
LGALS7B,chr19,0.023082063,0.17407762,0.35004890928306687,8.363514625309493e-239,0.3110003386509051,2.6551646578397307e-186,0.03904857063216177,chromosome-specific,0.35004890928306687,8.363514625309493e-239,8.704212399003081e-237,True,False,False
SLPI,chr20,0.5127213,1.030566,0.350018856465665,9.242750290554552e-239,0.5347609860993271,0.0,-0.1847421296336621,chromosome-specific,0.350018856465665,9.242750290554552e-239,9.560610727376062e-237,True,False,False
UBE2H,chr7,0.20185119,0.4504724,0.3496331925124227,3.33030903810267e-238,0.3403197967530185,5.3642624283165407e-225,0.009313395759404208,chromosome-specific,0.3496331925124227,3.33030903810267e-238,3.423961364992345e-236,True,False,False
STMN1,chr1,0.48825455,0.7726273,0.3494662157720253,5.797792137554864e-238,0.3644601196341054,3.5510915502995824e-260,-0.014993903862080105,chromosome-specific,0.3494662157720253,5.797792137554864e-238,5.924924447077151e-236,True,False,False
EIF3K,chr19,1.4855232,0.91911846,0.34937790543456404,7.77222839974993e-238,0.2909882315088425,2.6353176133568874e-162,0.05838967392572153,chromosome-specific,0.34937790543456404,7.77222839974993e-238,7.895094764871725e-236,True,False,True
POLR2J,chr7,0.5494581,0.6907637,0.3488082732377497,5.135447900941384e-237,0.3133831678530527,2.7454800217060977e-189,0.03542510538469701,chromosome-specific,0.3488082732377497,5.135447900941384e-237,5.185579654260098e-235,True,False,False
ICA1,chr7,0.10825826,0.3398884,0.3486557811873485,8.507730890947161e-237,0.3686224752931086,1.4743650242725493e-266,-0.019966694105760074,chromosome-specific,0.3486557811873485,8.507730890947161e-237,8.539949516806369e-235,True,False,False
TMED4,chr7,0.2814737,0.53043205,0.3476968415611193,2.02147007443219e-235,0.3542417635161562,6.589365741909352e-245,-0.00654492195503692,chromosome-specific,0.3476968415611193,2.02147007443219e-235,2.017189314274569e-233,True,False,False
PURB,chr7,0.16560508,0.40438354,0.34739934861555766,5.389139414355582e-235,0.34963788303662224,3.278828838089106e-238,-0.0022385344210645863,chromosome-specific,0.34739934861555766,5.389139414355582e-235,5.346278422522111e-233,True,False,False
DPYSL3,chr5,0.11786512,0.36718008,0.34538218152813804,4.044024975282924e-232,0.5386861472278831,0.0,-0.19330396569974506,chromosome-specific,0.34538218152813804,4.044024975282924e-232,3.988537190738344e-230,True,False,False
ZDHHC4,chr7,0.21120752,0.44386685,0.34506820919616527,1.1283454071069174e-231,0.3658443338487957,2.7453194060662144e-262,-0.020776124652630457,chromosome-specific,0.34506820919616527,1.1283454071069174e-231,1.1064307217434536e-229,True,False,False
CLDN12,chr7,0.042645693,0.19446597,0.3449194372019704,1.8340793788385983e-231,0.3221889320219913,1.459731308725509e-200,0.0227305051799791,chromosome-specific,0.3449194372019704,1.8340793788385983e-231,1.7881219875067804e-229,True,False,False
SMARCA1,chrX,0.039618105,0.18878546,0.3435532338064789,1.5684292588713057e-229,0.3435532338064789,1.5684292588713057e-229,0.0,global,0.3435532338064789,1.5684292588713057e-229,1.5203905112853046e-227,True,False,False
HLA-DOA,chr6,0.121739015,0.3451516,0.3401928738115177,8.060892633105681e-225,-0.12054040584128398,2.3911957786136087e-28,0.46073327965280164,chromosome-specific,0.3401928738115177,8.060892633105681e-225,7.76960128568209e-223,True,False,True
MEX3A,chr1,0.036670353,0.18140948,0.338844122121712,6.036746568926955e-223,0.4591421285377682,0.0,-0.1202980064160562,chromosome-specific,0.338844122121712,6.036746568926955e-223,5.785727050580614e-221,True,False,False
POLD2,chr7,0.18621783,0.43579397,0.33648557422824393,1.0866963460975582e-219,0.3924365471784924,6.237229395250217e-305,-0.05595097295024848,chromosome-specific,0.33648557422824393,1.0866963460975582e-219,1.0356582480448863e-217,True,False,False
CXCL14,chr5,0.08642503,0.42660025,0.3362705191629043,2.1454189287874566e-219,0.4124549801388273,0.0,-0.07618446097592302,chromosome-specific,0.3362705191629043,2.1454189287874566e-219,2.0332338942989056e-217,True,False,False
MORF4L2,chrX,0.39313838,0.6122784,0.33586397204426915,7.750094024897894e-219,0.33586397204426915,7.750094024897894e-219,0.0,global,0.33586397204426915,7.750094024897894e-219,7.304033057687105e-217,True,False,False
BEX2,chrX,0.09393279,0.3304525,0.3337191007682559,6.579094051595149e-216,0.3337191007682559,6.579094051595149e-216,0.0,global,0.3337191007682559,6.579094051595149e-216,6.166174115539231e-214,True,False,False
ENO1,chr1,1.5682257,1.040679,0.3329874164275166,6.485355994986095e-215,0.25608548106702766,6.700628015027689e-125,0.07690193536048895,chromosome-specific,0.3329874164275166,6.485355994986095e-215,6.044921928513413e-213,True,False,True
LEMD1,chr1,0.034391496,0.1948646,0.33285322299332365,9.860500757494265e-215,0.4157418540882927,0.0,-0.08288863109496902,chromosome-specific,0.33285322299332365,9.860500757494265e-215,9.140630319679383e-213,True,False,False
NFE2L3,chr7,0.07275726,0.27319488,0.33255760827382275,2.4798612485353247e-214,0.39111589036751404,1.0183629435879385e-302,-0.058558282093691294,chromosome-specific,0.33255760827382275,2.4798612485353247e-214,2.2863242510952854e-212,True,False,False
MED29,chr19,0.2136109,0.46838582,0.3320821987656449,1.0905099069339037e-213,0.3410215816434644,5.6239106073321286e-226,-0.008939382877819535,chromosome-specific,0.3320821987656449,1.0905099069339037e-213,9.999681114176618e-212,True,False,False
C1GALT1,chr7,0.1435665,0.38951892,0.33119479591701284,1.718582124804744e-212,0.3338630959126821,4.190563217474444e-216,-0.0026682999956692544,chromosome-specific,0.33119479591701284,1.718582124804744e-212,1.567420815332671e-210,True,False,False
TFPI2,chr7,0.058939118,0.3008352,0.3311649063500178,1.8855433270319362e-212,0.2581725391002339,5.539977552657416e-127,0.07299236724978386,chromosome-specific,0.3311649063500178,1.8855433270319362e-212,1.7105003743192387e-210,True,False,True
SLC6A14,chrX,0.028716085,0.16563171,0.32948316831553287,3.4177643075036704e-210,0.32948316831553287,3.4177643075036704e-210,0.0,global,0.32948316831553287,3.4177643075036704e-210,3.0839868996006522e-208,True,False,False
SSR4,chrX,1.4360594,0.92407143,0.3294379208010252,3.929208058607508e-210,0.3294379208010252,3.929208058607508e-210,0.0,global,0.3294379208010252,3.929208058607508e-210,3.5267241008580827e-208,True,False,False
FKBP14,chr7,0.045776077,0.20754834,0.3286510271880705,4.424830130197954e-209,0.3179244167663513,4.698709021772041e-195,0.010726610421719185,chromosome-specific,0.3286510271880705,4.424830130197954e-209,3.950674648877795e-207,True,False,False
TMEM139,chr7,0.031281732,0.18372872,0.3280443909508583,2.8475208768006703e-208,0.30271816303422644,3.8649491236841675e-176,0.02532622791663186,chromosome-specific,0.3280443909508583,2.8475208768006703e-208,2.5290756101595065e-206,True,False,False
PAFAH1B3,chr19,0.22580823,0.4907963,0.32781558808224776,5.740528169509522e-208,0.4718402559325793,0.0,-0.14402466785033152,chromosome-specific,0.32781558808224776,5.740528169509522e-208,5.071995826435392e-206,True,False,False
SLC29A4,chr7,0.021122381,0.13610415,0.3274594591057107,1.7074800968567316e-207,0.3389148226875941,4.817035898018241e-223,-0.011455363581883371,chromosome-specific,0.3274594591057107,1.7074800968567316e-207,1.5008130758071291e-205,True,False,False
TCEA3,chr1,0.15266958,0.3691631,0.326515171517479,3.051539256668235e-206,0.3437800078268967,7.506536330008232e-230,-0.01726483630941772,chromosome-specific,0.326515171517479,3.051539256668235e-206,2.668366595367007e-204,True,False,False
VKORC1L1,chr7,0.0986025,0.29923382,0.3258637474029254,2.216806795322943e-205,0.30602943892368856,3.6603934327500097e-180,0.01983430847923684,chromosome-specific,0.3258637474029254,2.216806795322943e-205,1.9285082295312003e-203,True,False,False
HOMER3,chr19,0.08773291,0.30030963,0.3250826379251455,2.374573622684735e-204,0.3462466938570047,2.38304643423814e-233,-0.02116405593185916,chromosome-specific,0.3250826379251455,2.374573622684735e-204,2.055217700776727e-202,True,False,False
LAMC2,chr1,0.06078168,0.26302263,0.32467155367502704,8.248154812921856e-204,0.43894903227328896,0.0,-0.11427747859826193,chromosome-specific,0.32467155367502704,8.248154812921856e-204,7.1026242764673275e-202,True,False,False
MDK,chr11,0.53850317,1.0141801,0.32341328498344596,3.6841456029875426e-202,0.8051101487785747,0.0,-0.4816968637951287,chromosome-specific,0.32341328498344596,3.6841456029875426e-202,3.1564568691454887e-200,True,False,False
SRI,chr7,0.71480227,0.8033074,0.3224363808486309,6.948992970287795e-201,0.34183025731359534,4.1516829086509165e-227,-0.019393876464964432,chromosome-specific,0.3224363808486309,6.948992970287795e-201,5.923754610450361e-199,True,False,False
SDC4,chr20,0.24835436,0.5255178,0.3220078747020749,2.5115577156520838e-200,0.5007009371633503,0.0,-0.17869306246127536,chromosome-specific,0.3220078747020749,2.5115577156520838e-200,2.1303032544160975e-198,True,False,False
LAGE3,chrX,0.3325669,0.56460977,0.3219632973137373,2.870394553816041e-200,0.3219632973137373,2.870394553816041e-200,0.0,global,0.3219632973137373,2.870394553816041e-200,2.4225558811410608e-198,True,False,False
STS,chrX,0.031640846,0.16907601,0.3210568323860009,4.316972509943555e-199,0.3210568323860009,4.316972509943555e-199,0.0,global,0.3210568323860009,4.316972509943555e-199,3.607542938851353e-197,True,False,False
SLC12A7,chr5,0.13046865,0.37482613,0.3210298661438076,4.678840784438633e-199,0.5527410415090955,0.0,-0.23171117536528796,chromosome-specific,0.3210298661438076,4.678840784438633e-199,3.8907772091773027e-197,True,False,False
TAX1BP1,chr7,0.6533263,0.7614257,0.32010955962183046,7.262106131442736e-198,0.31492311415876617,3.122237561369083e-191,0.005186445463064293,chromosome-specific,0.32010955962183046,7.262106131442736e-198,6.00948138603876e-196,True,False,False
RAB13,chr1,0.47488728,0.6776564,0.3200275757306551,9.267244263046822e-198,0.26551280473895206,1.842477367184424e-134,0.05451477099170304,chromosome-specific,0.3200275757306551,9.267244263046822e-198,7.631530663996422e-196,True,False,True
EFNA1,chr1,0.15721108,0.46165016,0.3194504082756016,5.1459165136313646e-197,0.509830681619983,0.0,-0.1903802733443814,chromosome-specific,0.3194504082756016,5.1459165136313646e-197,4.217165591171134e-195,True,False,False
IFT22,chr7,0.1365951,0.3857625,0.3188426059530898,3.1168277068686033e-196,0.406365031934348,0.0,-0.0875224259812582,chromosome-specific,0.3188426059530898,3.1168277068686033e-196,2.5420127509287973e-194,True,False,False
TES,chr7,0.22334228,0.48848066,0.3186410846202596,5.6581052536872545e-196,0.29671798517231435,5.55583439006985e-169,0.021923099447945238,chromosome-specific,0.3186410846202596,5.6581052536872545e-196,4.592540551366057e-194,True,False,False
SLC12A2,chr5,0.10283663,0.33533332,0.31846046752530344,9.651542364911805e-196,0.4803774806165863,0.0,-0.16191701309128287,chromosome-specific,0.31846046752530344,9.651542364911805e-196,7.796607841826851e-194,True,False,False
STEAP1,chr7,0.04170232,0.2144445,0.31830171121111916,1.5428323008003488e-195,0.26729361080109826,2.5995995611139584e-136,0.05100810041002091,chromosome-specific,0.31830171121111916,1.5428323008003488e-195,1.240407921837778e-193,True,False,True
EFNA5,chr5,0.07717176,0.27976173,0.31695422459926165,8.174571442399424e-194,0.550269774075237,0.0,-0.23331554947597538,chromosome-specific,0.31695422459926165,8.174571442399424e-194,6.5411995258898035e-192,True,False,False
CCL4L2,chr17,0.5732483,1.1214088,0.3165550453176192,2.6394346645208557e-193,-0.09951401350422194,8.59419821357472e-20,0.41606905882184114,chromosome-specific,0.3165550453176192,2.6394346645208557e-193,2.1021300304662817e-191,True,False,True
CAPN8,chr1,0.05585479,0.23730852,0.31645997401685444,3.488457044330466e-193,0.4633723068398099,0.0,-0.14691233282295546,chromosome-specific,0.31645997401685444,3.488457044330466e-193,2.765335761683272e-191,True,False,False
SOD2,chr6,0.9940738,1.1119319,0.31378240984181477,8.623747358530165e-190,-0.12906080270666298,2.7614275979048464e-32,0.44284321254847775,chromosome-specific,0.31378240984181477,8.623747358530165e-190,6.804337218144452e-188,True,False,True
PEG10,chr7,0.041326445,0.22017507,0.31345424115969245,2.234316545462678e-189,0.3005476909732406,1.5706184542696375e-173,0.01290655018645187,chromosome-specific,0.31345424115969245,2.234316545462678e-189,1.7547660128346697e-187,True,False,False
HLA-DRB5,chr6,0.082360685,0.2767927,0.3128852256822227,1.160866044811261e-188,-0.12955374668690506,1.6030854536900392e-32,0.44243897236912777,chromosome-specific,0.3128852256822227,1.160866044811261e-188,9.075083679344807e-187,True,False,True
RALA,chr7,0.42126706,0.6642544,0.31217557077972896,9.017496040245421e-188,0.2916356439057578,4.7230373049318085e-163,0.02053992687397116,chromosome-specific,0.31217557077972896,9.017496040245421e-188,7.017101047097399e-186,True,False,False
PSPH,chr7,0.050905213,0.21998683,0.31122600022154584,1.3884882543721224e-186,0.33601162528794715,4.862056679961191e-219,-0.024785625066401307,chromosome-specific,0.31122600022154584,1.3884882543721224e-186,1.075539486172086e-184,True,False,False
TOMM7,chr7,1.7879492,0.8858595,0.3099111360154033,6.019636268475143e-185,0.33741370112758134,5.734533726903205e-221,-0.027502565112178023,chromosome-specific,0.3099111360154033,6.019636268475143e-185,4.641686802655106e-183,True,False,False
F11R,chr1,0.17446572,0.4125665,0.3098625666134833,6.916387239204338e-185,0.36428989375338433,6.446716155681968e-260,-0.054427327139901005,chromosome-specific,0.3098625666134833,6.916387239204338e-185,5.309031363161194e-183,True,False,False
PHACTR1,chr6,0.26815227,0.5598882,0.3094996211019495,1.9506975369172787e-184,-0.2135376290280821,1.5181517161376877e-86,0.5230372501300316,chromosome-specific,0.3094996211019495,1.9506975369172787e-184,1.4906140998317438e-182,True,False,True
PSMD8,chr19,0.7690492,0.8090059,0.30905146530415023,7.00392470813659e-184,0.29412085812113276,6.165335841712249e-166,0.014930607183017475,chromosome-specific,0.30905146530415023,7.00392470813659e-184,5.328008015642562e-182,True,False,False
BCL2L15,chr1,0.031970624,0.16941735,0.3088657306279585,1.188870898213228e-183,0.43348136009269167,0.0,-0.12461562946473315,chromosome-specific,0.3088657306279585,1.188870898213228e-183,9.003574070218393e-182,True,False,False
FUT3,chr19,0.019710625,0.12698339,0.30838420315898896,4.678527635213322e-183,0.35803920281751805,1.6225486471728763e-250,-0.0496549996585291,chromosome-specific,0.30838420315898896,4.678527635213322e-183,3.52740190238928e-181,True,False,False
SNRPE,chr1,0.74662745,0.7912421,0.3077138184824069,3.137393606906764e-182,0.36435741429859514,5.089014033462343e-260,-0.05664359581618822,chromosome-specific,0.3077138184824069,3.137393606906764e-182,2.3549887233436434e-180,True,False,False
CITED4,chr1,0.07887938,0.28652698,0.30750510599278313,5.6679981439368564e-182,0.410769119577082,0.0,-0.10326401358429887,chromosome-specific,0.30750510599278313,5.6679981439368564e-182,4.235767423512988e-180,True,False,False
CCNJL,chr5,0.03842013,0.18379702,0.3070156420529147,2.264562775072622e-181,0.45560636562029305,0.0,-0.14859072356737835,chromosome-specific,0.3070156420529147,2.264562775072622e-181,1.684914162997016e-179,True,False,False
LAMTOR2,chr1,0.6785523,0.745714,0.3066443044037962,6.465324517020983e-181,0.13798487397421028,1.054166188718054e-36,0.16865943042958592,chromosome-specific,0.3066443044037962,6.465324517020983e-181,4.7894220570630554e-179,True,False,True
MPLKIP,chr7,0.294449,0.5365634,0.3056342748116385,1.1129303584511189e-179,0.33343309910710955,1.6104056378656863e-215,-0.027798824295471036,chromosome-specific,0.3056342748116385,1.1129303584511189e-179,8.208587217723818e-178,True,False,False
B2M,chr15,4.831306,0.8450631,0.30549350571912404,1.653195047188799e-179,-0.6483398848071154,0.0,0.9538333905262394,chromosome-specific,0.30549350571912404,1.653195047188799e-179,1.2140606398489518e-177,True,False,True
B3GNT3,chr19,0.030871231,0.15999687,0.30543905181328,1.9265393328452257e-179,0.45155862117544715,0.0,-0.14611956936216713,chromosome-specific,0.30543905181328,1.9265393328452257e-179,1.4086988466545866e-177,True,False,False
VSTM2L,chr20,0.056633342,0.2440142,0.30504174406472134,5.8777092762349656e-179,0.46986856586807946,0.0,-0.16482682180335811,chromosome-specific,0.30504174406472134,5.8777092762349656e-179,4.27937597262017e-177,True,False,False
CREB5,chr7,0.16153453,0.42766067,0.3049029761132505,8.674145273347598e-179,0.364789529074704,1.1188185234730769e-260,-0.05988655296145351,chromosome-specific,0.3049029761132505,8.674145273347598e-179,6.288384633208063e-177,True,False,False
GPSM3,chr6,0.8667992,0.86581486,0.3045947818119121,2.0571924665787282e-178,-0.33754194916825986,3.816027519837845e-221,0.642136730980172,chromosome-specific,0.3045947818119121,2.0571924665787282e-178,1.4850303405549593e-176,True,False,True
PDCD5,chr19,0.50432205,0.6923756,0.3042724032676583,5.071033467818549e-178,0.38520335094652625,6.183612202662225e-293,-0.08093094767886794,chromosome-specific,0.3042724032676583,5.071033467818549e-178,3.6451276164438084e-176,True,False,False
MPZL2,chr11,0.14466271,0.39850798,0.3041047824314232,8.102653045687736e-178,0.599089250504695,0.0,-0.2949844680732718,chromosome-specific,0.3041047824314232,8.102653045687736e-178,5.7997217834196936e-176,True,False,False
FNBP1L,chr1,0.06642274,0.25301388,0.30387400154059624,1.5439336257308289e-177,0.47255181202550944,0.0,-0.1686778104849132,chromosome-specific,0.30387400154059624,1.5439336257308289e-177,1.100474370878058e-175,True,False,False
KCNK6,chr19,0.15745233,0.4171216,0.3038163727806716,1.8134621747238852e-177,0.19390281504227574,2.10704722831588e-71,0.10991355773839584,chromosome-specific,0.3038163727806716,1.8134621747238852e-177,1.2871787586617567e-175,True,False,True
OSBPL3,chr7,0.06672065,0.2547407,0.3036068397088722,3.2542538760838032e-177,0.29899215767754306,1.1272721105654384e-171,0.0046146820313291426,chromosome-specific,0.3036068397088722,3.2542538760838032e-177,2.3002151147452352e-175,True,False,False
SYTL4,chrX,0.021811841,0.12957594,0.3035157856262682,4.195063844228038e-177,0.3035157856262682,4.195063844228038e-177,0.0,global,0.3035157856262682,4.195063844228038e-177,2.9529071806425084e-175,True,False,False
ARSD,chrX,0.10806288,0.31540877,0.30336536873320474,6.3802922329120175e-177,0.30336536873320474,6.3802922329120175e-177,0.0,global,0.30336536873320474,6.3802922329120175e-177,4.4725321255834493e-175,True,False,False
CAMK2N1,chr1,0.095868416,0.32943842,0.30328144304761845,8.061168457913608e-177,0.4931185738154217,0.0,-0.18983713076780323,chromosome-specific,0.30328144304761845,8.061168457913608e-177,5.627558095475162e-175,True,False,False
EFNA4,chr1,0.073034555,0.26271665,0.3028939313045875,2.3707400224134323e-176,0.39052938460679787,9.714209419999709e-302,-0.08763545330221034,chromosome-specific,0.3028939313045875,2.3707400224134323e-176,1.6482472844353058e-174,True,False,False
PPIC,chr5,0.23913722,0.49832183,0.30246449291692884,7.820209190041957e-176,0.5433339029043187,0.0,-0.24086940998738987,chromosome-specific,0.30246449291692884,7.820209190041957e-176,5.414776681627418e-174,True,False,False
WLS,chr1,0.10533033,0.32327816,0.3018096676734644,4.8072794620379227e-175,0.48446064314663984,0.0,-0.18265097547317544,chromosome-specific,0.3018096676734644,4.8072794620379227e-175,3.3150686501630616e-173,True,False,False
LINC00665,chr19,0.052465685,0.22853993,0.30153483031636613,1.0287442950159765e-174,0.36002948712832455,1.7368684733966307e-253,-0.05849465681195842,chromosome-specific,0.30153483031636613,1.0287442950159765e-174,7.065432477996365e-173,True,False,False
STX11,chr6,0.33099103,0.6099838,0.3012049331724584,2.561133262240124e-174,-0.25643480725114853,3.01213324559827e-125,0.5576397404236069,chromosome-specific,0.3012049331724584,2.561133262240124e-174,1.7518977685742527e-172,True,False,True
PSMB9,chr6,1.0250508,0.9110998,0.30118206131774417,2.728201019142619e-174,-0.10582737033000833,3.449961658268085e-22,0.4070094316477525,chromosome-specific,0.30118206131774417,2.728201019142619e-174,1.85868281480865e-172,True,False,True
CNIH4,chr1,0.38757324,0.5978395,0.30095068216841053,5.1685714180763755e-174,0.2618493908102069,1.0655673348642479e-130,0.039101291358203616,chromosome-specific,0.30095068216841053,5.1685714180763755e-174,3.507185821449905e-172,True,False,False
COA1,chr7,0.2507391,0.49576712,0.30054369539161563,1.5880080653335926e-173,0.30288861338955103,2.4060689940658862e-176,-0.002344917997935403,chromosome-specific,0.30054369539161563,1.5880080653335926e-173,1.0732656900525523e-171,True,False,False
ADAM15,chr1,0.14912316,0.37370554,0.3005372179497761,1.6166086563530623e-173,0.3186750011107574,5.11801785819216e-196,-0.018137783160981302,chromosome-specific,0.3005372179497761,1.6166086563530623e-173,1.0882598907291012e-171,True,False,False
PRDX4,chrX,0.36795685,0.5862323,0.30006492286264014,5.9334722766670516e-173,0.30006492286264014,5.9334722766670516e-173,0.0,global,0.30006492286264014,5.9334722766670516e-173,3.9784752451138285e-171,True,False,False
RAPGEF5,chr7,0.04035458,0.20628668,0.2997704658141801,1.3330364593531865e-172,0.2831360481964999,2.0926357397518466e-153,0.016634417617680197,chromosome-specific,0.2997704658141801,1.3330364593531865e-172,8.903004132467504e-171,True,False,False
HPN,chr19,0.029790496,0.15807202,0.2977719770309557,3.160991544619891e-170,0.39473167353844657,8.41455372347656e-309,-0.09695969650749087,chromosome-specific,0.2977719770309557,3.160991544619891e-170,2.102865120114974e-168,True,False,False
ESYT2,chr7,0.16093257,0.4041672,0.29770697358595427,3.773588619713195e-170,0.2868777172512316,1.3047198879090107e-157,0.010829256334722648,chromosome-specific,0.29770697358595427,3.773588619713195e-170,2.500592083781822e-168,True,False,False
HDGF,chr1,0.26455152,0.503219,0.2970623004864183,2.180912994877483e-169,0.34477758845455564,2.913860689581441e-231,-0.04771528796813734,chromosome-specific,0.2970623004864183,2.180912994877483e-169,1.4395722974747715e-167,True,False,False
LAD1,chr1,0.036867294,0.18366988,0.29622501175000915,2.1145736794731708e-168,0.3959172517105006,8.200885028742e-311,-0.09969223996049142,chromosome-specific,0.29622501175000915,2.1145736794731708e-168,1.390373174363677e-166,True,False,False
TRIM56,chr7,0.22841543,0.4879352,0.29451570039773184,2.1332532247011367e-166,0.2885197034951737,1.7767391151168245e-159,0.005995996902558143,chromosome-specific,0.29451570039773184,2.1332532247011367e-166,1.3972396796845593e-164,True,False,False
ZNF12,chr7,0.07673191,0.28090164,0.29439134007525475,2.9805204061198e-166,0.32520675967023593,1.62982353920161e-204,-0.030815419594981186,chromosome-specific,0.29439134007525475,2.9805204061198e-166,1.944674929592934e-164,True,False,False
ECH1,chr19,0.6289232,0.75290525,0.2942250248666377,4.6604754227883316e-166,0.2444882675749213,1.123264568521049e-113,0.04973675729171642,chromosome-specific,0.2942250248666377,4.6604754227883316e-166,3.02913046253568e-164,True,False,False
CALD1,chr7,0.24725626,0.6957693,0.2942184036754541,4.7441277911653636e-166,0.3036541880565725,2.8515838668681807e-177,-0.009435784381118417,chromosome-specific,0.2942184036754541,4.7441277911653636e-166,3.0717322079896655e-164,True,False,False
SYNE4,chr19,0.036366727,0.18677518,0.2936957761280043,1.9290831970074135e-165,0.38131682140277245,1.2970832941461529e-286,-0.08762104527476816,chromosome-specific,0.2936957761280043,1.9290831970074135e-165,1.2442953366552761e-163,True,False,False
RP9,chr7,0.10583191,0.33068842,0.2929476940386826,1.4292535584134991e-164,0.2954451596678663,1.7424092263788926e-167,-0.0024974656291836816,chromosome-specific,0.2929476940386826,1.4292535584134991e-164,9.184036880654014e-163,True,False,False
CCL5,chr17,0.84308875,1.4718845,0.29179884181228827,3.0599043094164173e-163,-0.17055235173406746,2.020908409139279e-55,0.46235119354635573,chromosome-specific,0.29179884181228827,3.0599043094164173e-163,1.958800630375098e-161,True,False,True
CLIC1,chr6,1.6534774,0.9304615,0.29060392478971653,7.29620419020908e-162,-0.016534341867841452,0.13124294195534614,0.307138266657558,chromosome-specific,0.29060392478971653,7.29620419020908e-162,4.6531130782972496e-160,True,False,True
DHCR24,chr1,0.18299633,0.46874955,0.2904357293104273,1.1387823672849053e-161,0.44196897463729456,0.0,-0.15153324532686724,chromosome-specific,0.2904357293104273,1.1387823672849053e-161,7.235319879633383e-160,True,False,False
DLG3,chrX,0.026011338,0.15201633,0.2902488340210817,1.8669176202816343e-161,0.2902488340210817,1.8669176202816343e-161,0.0,global,0.2902488340210817,1.8669176202816343e-161,1.1817309891961806e-159,True,False,False
